rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,proba_churn,prediction
62.04,711.25,66.0325,1.485,8.5,3.315,0.0,3.315,0.6475,-49.25,4.54,4.333333333,0.0,35.66666667,0.0,62.66666667,0.0,319.0,0.0,60.66666667,0.0,217.3333333,0.0,7.666666667,40.33333333,36.14,21.66666667,1.0,392.1633333,0.0,116.1233333,19.33333333,14.95333333,1.333333333,0.783333333,181.6666667,0.0,321.8166667,0.0,94.66666667,0.0,186.47,0.0,40.0,319.0,217.3333333,0.0,0.333333333,0,25,1,1,U,E,N,7325,16794.0,2217.31,1990.89,16794.0,7325,82.95,699.75,305.21,728,296,61,856.0,332.0,84.0,S,OHIO AREA,Y,R,9.989997864,2.0,2.0,WC,0.0,0.0,O,1.0,S,M,1.0,M,6.0,2.0,C,A,0.0,N,U,U,U,U,U,Y,567.0,1014587,0.35199388696465617,0
10.0,136.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.25,0.0,4.0,0.0,1.333333333,0.0,6.333333333,0.0,37.33333333,0.0,20.33333333,0.0,27.66666667,0.0,0.333333333,1.0,0.673333333,11.66666667,0.0,89.51333333,0.0,17.38666667,3.666666667,2.183333333,4.666666667,5.386666667,34.0,0.0,40.06,0.0,8.666666667,0.0,66.84,0.0,5.333333333,37.33333333,27.66666667,0.0,0.333333333,1,15,2,2,N,AA,N,757,2401.0,173.75,131.5,2333.0,728,10.12,179.46,56.0,147,47,10,144.0,55.0,10.0,C,DC/MARYLAND/VIRGINIA AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,O,6.0,S,U,4.0,M,9.0,2.0,C,A,0.0,N,U,U,U,U,Y,Y,429.0,1059912,0.37457486395635475,0
66.805,714.25,62.9275,1.2375,37.0,11.1,11.1,0.0,0.0,36.75,-5.195,2.666666667,0.0,11.0,0.0,65.0,0.0,302.6666667,0.0,42.33333333,0.0,225.3333333,0.0,5.333333333,34.33333333,30.72333333,17.66666667,5.0,461.9866667,0.0,125.5066667,45.66666667,56.44666667,6.0,8.776666667,174.0,0.0,359.7533333,0.0,92.33333333,0.0,227.73,0.0,13.66666667,302.6666667,225.3333333,0.0,6.666666667,1,13,1,1,U,B,N,2790,7419.0,637.06,641.06,7419.0,2790,58.28,674.45,253.64,702,260,68,743.0,276.0,79.0,C,CHICAGO AREA,N,R,9.989997864,1.0,1.0,WCMB,0.0,0.0,O,2.0,S,U,2.0,M,1.0,,C,A,0.0,N,U,U,U,U,U,Y,367.0,1069741,0.5164301430659307,1
72.4325,931.25,61.36,0.0,6.25,1.875,1.875,0.0,0.0,-66.25,0.1575,3.333333333,0.0,2.333333333,0.0,14.0,0.0,91.66666667,0.0,137.3333333,0.0,73.0,0.0,3.666666667,16.0,14.33666667,56.0,0.0,164.8433333,0.0,437.8633333,28.66666667,54.26666667,22.0,48.25333333,112.3333333,0.0,283.3733333,0.0,93.66666667,0.0,319.3333333,0.0,5.666666667,91.66666667,73.0,0.0,1.333333333,1,7,1,1,Y,AA,N,1503,5413.0,443.51,352.8,5413.0,1503,58.8,902.17,250.5,953,248,72,902.0,251.0,59.0,C,ATLANTIC SOUTH AREA,Y,N,59.98999023,3.0,2.0,WCMB,0.0,0.0,R,2.0,M,S,1.0,M,6.0,,C,O,0.0,N,U,U,U,U,U,Y,198.0,1079876,0.2407303871740524,0
35.4625,285.25,30.0,0.0,19.75,6.9125,6.9125,0.0,0.0,-80.25,-6.7625,1.333333333,0.0,8.0,0.0,17.66666667,0.0,120.3333333,0.0,27.0,0.0,93.33333333,0.0,2.666666667,2.666666667,1.366666667,10.33333333,0.0,249.09,0.0,57.1,0.666666667,0.613333333,0.0,0.0,101.3333333,0.0,200.9133333,0.0,19.0,0.0,105.2766667,0.0,9.333333333,120.3333333,93.33333333,0.0,0.0,1,25,1,1,U,AA,N,2226,6178.0,896.32,863.42,6178.0,2226,37.54,268.61,96.78,312,97,38,269.0,72.0,34.0,C,NORTH FLORIDA AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,487.0,1033066,0.6719558443235274,1
50.0875,379.5,69.99,0.0,0.25,0.0975,0.0,0.0975,0.0,12.5,0.2925,11.0,0.0,1.333333333,0.0,19.0,0.0,102.6666667,0.0,87.66666667,0.0,75.33333333,0.0,0.0,0.0,0.0,55.33333333,0.0,142.2133333,0.0,104.1066667,16.66666667,19.04666667,5.333333333,8.553333333,71.33333333,0.0,128.3366667,0.0,65.66666667,0.0,117.9833333,0.0,12.33333333,102.6666667,75.33333333,0.0,0.0,0,9,1,1,U,AA,N,1190,3057.0,493.97,408.09,2979.0,1161,51.01,372.38,145.13,375,133,50,351.0,148.0,50.0,S,PHILADELPHIA AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,R,U,U,U,U,U,N,273.0,1094116,0.25695267163219676,0
80.6525,479.5,44.6275,2.2275,109.25,43.7,43.7,0.0,0.0975,-405.5,-47.1125,2.666666667,0.0,0.0,0.0,22.66666667,0.0,125.3333333,0.0,169.3333333,0.0,102.0,0.0,0.333333333,0.333333333,0.106666667,105.0,0.0,128.14,0.0,224.8133333,32.33333333,26.45666667,20.66666667,21.36666667,133.3333333,0.0,199.1833333,0.0,99.0,0.0,153.77,0.0,2.666666667,125.3333333,102.0,0.0,0.0,1,20,5,5,U,AA,N,2983,7679.0,1755.46,1561.36,7679.0,2983,82.18,404.16,157.0,615,258,97,796.0,268.0,164.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,3.0,S,U,6.0,M,7.0,1.0,C,A,0.0,U,U,U,U,U,U,Y,601.0,1039282,0.8027699064415424,1
35.2375,345.0,44.99,0.2475,0.0,0.0,0.0,0.0,0.0,4.0,-0.2475,1.666666667,0.0,8.333333333,0.0,20.66666667,0.0,156.0,0.0,15.0,0.0,125.6666667,0.0,3.0,4.333333333,2.743333333,6.0,0.0,228.58,0.0,43.22333333,61.0,87.68666667,11.0,19.81,70.0,0.0,103.4966667,0.0,70.33333333,0.0,168.3066667,0.0,10.0,156.0,125.6666667,0.0,0.0,0,11,4,2,U,AA,N,1036,2677.0,375.59,327.98,2658.0,1024,36.44,295.33,113.78,344,126,35,324.0,127.0,35.0,,CENTRAL/SOUTH TEXAS AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,312.0,1091174,0.6291348904415303,1
35.1625,666.75,44.99,0.0,0.0,0.0,0.0,0.0,0.1725,-119.75,0.5175,0.0,0.0,39.0,0.0,56.33333333,0.0,169.6666667,0.0,15.0,0.0,74.33333333,0.0,5.0,8.333333333,5.53,9.666666667,0.0,689.53,0.0,34.79,3.0,2.486666667,0.333333333,0.283333333,33.0,0.0,124.5733333,0.0,56.33333333,0.0,599.7466667,0.0,39.0,169.6666667,74.33333333,0.0,0.333333333,1,25,1,1,N,AA,N,1425,12560.0,616.25,586.25,12286.0,1362,34.49,722.71,80.12,707,90,35,862.0,102.0,35.0,T,DALLAS AREA,Y,N,59.98999023,2.0,2.0,WCMB,0.0,0.0,O,10.0,S,M,4.0,M,6.0,,C,A,0.0,B,U,U,U,Y,U,Y,397.0,1032033,0.5870640015083439,1
33.2275,201.75,39.99,0.0,9.25,3.2375,3.2375,0.0,0.0,26.25,-3.2375,1.666666667,0.0,1.333333333,0.0,16.66666667,0.0,60.66666667,0.0,18.33333333,0.0,41.33333333,0.0,0.0,0.0,0.0,7.666666667,0.0,88.86666667,0.0,84.74666667,11.66666667,11.67,0.666666667,0.8,42.66666667,0.0,104.2366667,0.0,16.66666667,0.0,69.37666667,0.0,3.0,60.66666667,41.33333333,0.0,0.0,1,13,1,1,U,DA,Y,887,2375.0,490.37,425.55,2361.0,876,35.46,196.75,73.0,193,52,34,210.0,73.0,37.0,C,DALLAS AREA,N,N,29.98999023,1.0,1.0,WC,,,,,,,,,,,,,,,,,,,,,402.0,1056342,0.5183614923241538,1
75.2975,726.5,10.0,0.2475,203.5,61.05,61.05,0.0,0.0,970.5,183.8925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,2,2,U,AA,N,1567,3490.0,180.53,140.54,3486.0,1564,15.62,387.33,173.78,403,154,14,387.0,172.0,14.0,C,ATLANTIC SOUTH AREA,Y,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,6.0,M,S,3.0,M,5.0,2.0,G,N,0.0,N,U,U,U,U,U,Y,293.0,1074653,0.7414267806312322,1
52.4025,123.0,57.99,0.495,0.0,0.0,0.0,0.0,0.0,10.0,3.0275,1.666666667,0.0,0.0,0.0,8.666666667,0.0,36.33333333,3.333333333,22.0,0.666666667,26.0,3.333333333,2.333333333,5.666666667,4.393333333,15.66666667,0.0,36.99333333,9.606666667,31.06333333,10.0,6.446666667,0.0,0.0,21.0,1.666666667,39.5,5.143333333,18.33333333,1.666666667,28.55666667,4.463333333,1.666666667,39.66666667,29.33333333,0.0,0.333333333,0,43,1,1,U,CY,N,2049,4316.0,1422.83,1386.84,4191.0,1971,55.47,167.64,78.84,120,45,51,131.0,53.0,45.0,U,SOUTHWEST AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,1.0,M,,,A,,0.0,H,U,U,U,U,U,N,261.0,1098111,0.28322312866290966,0
9.42,564.25,7.42,0.0,5.0,2.0,2.0,0.0,0.0,129.75,-1.74,5.0,0.0,34.66666667,0.0,28.66666667,0.0,213.3333333,0.0,29.33333333,0.0,146.0,0.0,0.333333333,0.666666667,0.466666667,10.33333333,0.0,290.7033333,0.0,104.4866667,15.0,18.37,7.666666667,38.81333333,107.3333333,0.0,203.7733333,0.0,67.0,0.0,191.4166667,0.0,39.66666667,213.3333333,146.0,0.0,1.666666667,1,14,2,2,U,JF,N,2010,5288.0,232.44,188.34,5259.0,2001,14.49,404.54,153.92,521,176,10,480.0,176.0,10.0,T,DC/MARYLAND/VIRGINIA AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,405.0,1063957,0.6222522588344338,1
52.61,538.25,29.99,0.0,74.5,22.35,22.35,0.0,0.0,-249.25,-22.62,21.33333333,0.0,22.66666667,0.0,10.66666667,0.0,176.6666667,0.0,82.0,0.0,128.0,0.0,0.0,0.0,0.0,42.33333333,0.0,145.7733333,0.0,141.5566667,25.33333333,14.26,6.0,8.813333333,76.33333333,0.0,98.59666667,0.0,127.6666667,0.0,188.73,0.0,44.0,176.6666667,128.0,0.0,6.666666667,1,19,1,1,Y,AA,N,6012,12334.0,1127.74,1075.37,12048.0,5869,59.74,669.33,326.06,621,327,60,630.0,319.0,61.0,S,OHIO AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,15.0,S,A,3.0,M,6.0,2.0,I,A,0.0,N,U,U,U,U,U,Y,590.0,1027243,0.7321431802932223,1
38.99,145.25,44.99,0.0,0.0,0.0,0.0,0.0,0.0,75.75,0.0,1.0,0.0,0.0,0.0,3.333333333,0.0,54.0,0.0,9.333333333,0.0,50.0,0.0,0.666666667,0.666666667,0.106666667,2.333333333,0.0,78.98666667,0.0,39.30666667,17.33333333,16.29333333,3.0,6.45,51.0,0.0,108.0933333,0.0,8.0,0.0,10.2,0.0,1.0,54.0,50.0,0.0,0.333333333,1,12,2,2,U,BA,N,312,756.0,461.79,398.4,745.0,302,39.84,74.5,30.2,120,44,39,76.0,29.0,39.0,S,DALLAS AREA,Y,N,199.9899902,1.0,1.0,WCMB,1.0,1.0,O,1.0,S,U,2.0,M,6.0,1.0,C,A,0.0,N,U,U,U,U,Y,Y,337.0,1075164,0.4698645617331616,0
46.5375,458.5,49.99,4.7025,1.0,0.4,0.4,0.0,0.195,-14.5,-1.5975,13.0,0.0,1.666666667,0.0,27.0,0.0,172.3333333,0.0,44.66666667,0.0,135.3333333,0.0,0.0,0.0,0.0,21.66666667,0.0,209.2766667,0.0,89.44,45.33333333,49.44,6.666666667,7.05,92.33333333,0.0,177.3,0.0,77.0,0.0,121.4166667,0.0,14.66666667,172.3333333,135.3333333,0.0,2.333333333,0,11,1,1,U,DA,Y,1248,3049.0,586.25,525.73,3049.0,1248,52.57,304.9,124.8,463,188,47,395.0,156.0,63.0,U,NEW ENGLAND AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,O,6.0,M,S,3.0,M,2.0,1.0,I,C,0.0,S,U,U,U,U,U,Y,323.0,1078424,0.5050178494545774,1
86.615,1068.0,39.99,1.2375,156.75,54.8625,54.8625,0.0,0.0,-300.0,-54.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,1,1,U,AA,N,6618,10290.0,869.1,809.12,10279.0,6613,80.91,1027.9,661.3,1168,795,105,1097.0,735.0,84.0,S,LOS ANGELES AREA,N,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,O,14.0,S,M,3.0,M,6.0,2.0,C,A,0.0,S,U,U,U,Y,U,Y,341.0,1066908,0.7610199913907923,1
69.2175,1532.75,48.78,0.2475,79.25,30.19,28.825,1.365,0.0,229.25,2.7725,26.0,0.0,115.6666667,0.0,60.0,0.0,602.0,1.666666667,101.6666667,0.0,406.6666667,1.666666667,18.33333333,25.0,16.38333333,40.66666667,1.666666667,750.9366667,3.923333333,316.1733333,77.33333333,86.07333333,8.0,16.34666667,146.3333333,1.666666667,276.8033333,3.923333333,355.6666667,0.0,790.3033333,0.0,141.6666667,603.6666667,408.3333333,0.0,9.666666667,1,10,1,1,U,BA,Y,3760,10477.0,819.76,609.79,10477.0,3760,67.75,1164.11,417.78,1456,473,68,1212.0,413.0,76.0,U,CHICAGO AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,M,,,,,0.0,H,U,U,U,U,U,N,298.0,1073626,0.3347639090211384,0
57.8675,1192.5,64.99,2.2275,0.0,0.0,0.0,0.0,0.0,-128.5,-2.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,1,1,U,ZA,N,5804,14873.0,1408.47,1370.64,14837.0,5780,65.27,706.52,275.24,1235,468,59,1159.0,444.0,58.0,S,HOUSTON AREA,Y,N,149.9899902,2.0,2.0,WCMB,1.0,1.0,O,4.0,S,A,6.0,M,6.0,1.0,,A,0.0,N,U,U,U,U,U,Y,276.0,1039083,0.32219619430088264,0
63.88,213.0,61.36,0.0,5.5,2.2,2.2,0.0,0.32,151.0,6.19,1.0,0.0,0.333333333,0.0,7.333333333,0.0,74.0,0.0,22.66666667,0.0,66.0,0.0,0.0,0.0,0.0,11.33333333,0.0,83.66,0.0,45.99,27.0,30.85,12.33333333,32.45333333,62.0,0.0,105.2233333,0.0,26.0,0.0,24.42666667,0.0,1.333333333,74.0,66.0,0.0,0.0,1,17,3,3,N,BA,N,1089,2357.0,777.6,747.62,2346.0,1083,46.73,146.63,67.69,163,78,62,156.0,70.0,56.0,S,DALLAS AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,2.0,S,A,2.0,M,5.0,2.0,C,A,0.0,J,U,U,U,U,U,Y,501.0,1049855,0.44686036389551403,0
36.2,513.25,34.98,0.0,0.75,0.195,0.195,0.0,0.0,37.75,-1.22,10.66666667,0.0,1.333333333,0.0,27.33333333,0.0,162.0,0.0,144.6666667,0.0,131.3333333,0.0,0.0,0.0,0.0,88.66666667,0.0,117.62,0.0,127.47,34.66666667,33.33333333,13.0,9.74,92.0,0.0,94.58333333,0.0,158.0,0.0,150.5066667,0.0,12.0,162.0,131.3333333,0.0,1.666666667,1,27,1,1,U,AA,N,10287,13579.0,1146.42,1076.3,12913.0,9749,43.05,516.52,389.96,501,361,37,402.0,290.0,36.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,59.98999023,1.0,1.0,WCMB,1.0,1.0,O,14.0,S,S,3.0,M,6.0,1.0,C,A,0.0,S,U,U,U,Y,Y,Y,800.0,1023678,0.5584770516060128,1
51.715,371.0,44.99,0.0,38.5,13.475,13.475,0.0,0.0,-34.0,-13.475,3.0,0.0,1.333333333,0.0,9.0,0.0,75.66666667,0.0,11.33333333,0.0,63.0,0.0,0.0,0.0,0.0,3.666666667,0.0,253.07,0.0,37.79,15.66666667,9.536666667,6.333333333,18.46666667,48.33333333,0.0,188.3266667,0.0,25.33333333,0.0,102.5333333,0.0,4.333333333,75.66666667,63.0,0.0,0.333333333,1,15,1,1,U,AA,N,1124,6778.0,715.59,632.36,6778.0,1124,45.17,484.14,80.29,382,85,56,451.0,95.0,47.0,T,NORTH FLORIDA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,M,U,1.0,M,4.0,1.0,C,,0.0,F,U,U,U,U,U,Y,438.0,1058039,0.5143851426168121,1
32.49,235.0,32.49,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.666666667,0.0,4.0,0.0,52.0,0.0,5.333333333,0.0,46.33333333,0.0,0.0,0.0,0.0,1.666666667,0.0,171.3666667,0.0,10.4,8.333333333,13.12333333,0.0,0.0,43.0,0.0,147.0166667,0.0,8.666666667,0.0,34.75,0.0,1.666666667,52.0,46.33333333,0.0,0.0,0,25,2,2,Y,AA,N,914,3316.0,819.99,786.42,3316.0,914,32.77,138.17,38.08,213,70,32,155.0,47.0,32.0,U,ATLANTIC SOUTH AREA,N,R,29.98999023,1.0,1.0,WC,0.0,0.0,O,2.0,S,M,2.0,M,7.0,1.0,C,A,1.0,S,U,U,U,U,U,Y,739.0,1030711,0.4808807701852258,0
46.35,429.25,44.99,0.2475,31.75,11.1125,11.1125,0.0,0.0,21.75,13.14,9.0,0.0,1.333333333,0.0,13.33333333,0.0,172.0,0.0,40.66666667,0.0,150.6666667,0.0,0.0,0.0,0.0,19.0,0.0,170.3133333,0.0,89.69333333,39.66666667,42.41333333,0.666666667,3.093333333,111.6666667,0.0,154.6,0.0,73.0,0.0,105.4066667,0.0,10.33333333,172.0,150.6666667,0.0,0.0,0,31,1,1,Y,A,N,2204,4770.0,994.78,956.86,4715.0,2176,33.0,162.59,75.03,422,172,42,376.0,148.0,39.0,S,CALIFORNIA NORTH AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,4.0,M,B,1.0,M,8.0,,C,K,0.0,O,U,U,U,U,U,Y,930.0,1010122,0.6152205912269993,1
81.24,1289.0,64.99,1.7325,85.75,26.355,21.675,4.68,0.0975,-288.0,-27.71,6.333333333,0.333333333,29.66666667,0.666666667,7.0,0.0,273.3333333,29.33333333,97.33333333,0.0,233.6666667,28.33333333,1.666666667,10.66666667,10.07666667,28.33333333,0.333333333,571.42,18.61,440.9466667,52.0,46.15666667,7.333333333,37.89,125.3333333,14.66666667,445.25,10.66666667,202.3333333,13.66666667,567.1166667,7.943333333,37.0,302.6666667,262.0,0.0,5.333333333,0,8,1,1,U,CA,Y,3591,12072.0,894.31,864.33,11919.0,3550,123.48,1702.71,507.14,1385,372,91,1830.0,562.0,135.0,U,CHICAGO AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,237.0,1073485,0.33736156110260007,0
30.2375,196.25,39.99,0.2475,0.0,0.0,0.0,0.0,0.0,8.75,0.7425,6.0,0.0,4.0,0.0,25.0,0.0,125.6666667,0.0,26.33333333,0.0,91.0,0.0,0.0,0.0,0.0,17.66666667,0.333333333,62.34666667,0.0,27.99666667,8.333333333,3.06,5.333333333,4.473333333,67.66666667,0.0,53.35333333,0.0,49.33333333,0.0,36.99,0.0,10.0,125.6666667,91.0,0.0,1.0,0,12,2,2,U,AA,N,1410,2214.0,398.06,338.08,2214.0,1410,30.73,201.27,128.18,193,134,30,204.0,137.0,31.0,S,OHIO AREA,Y,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,S,M,2.0,M,5.0,2.0,I,A,0.0,S,Y,U,U,U,U,Y,80.0,1064686,0.5594887869422815,1
30.0,178.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.25,0.0,1.0,0.0,0.0,0.0,9.333333333,0.0,81.0,0.0,21.0,0.0,70.66666667,0.0,0.0,0.0,0.0,11.66666667,0.0,77.91666667,0.0,27.51666667,17.0,9.736666667,5.333333333,6.816666667,62.66666667,0.0,82.90666667,0.0,29.0,0.0,22.52666667,0.0,1.0,81.0,70.66666667,0.0,0.0,0,27,1,1,U,EA,N,2020,3681.0,846.3,786.34,3607.0,1967,31.45,144.28,78.68,194,107,30,197.0,101.0,30.0,,CHICAGO AREA,N,N,129.9899902,3.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,227.0,1023661,0.3028153848624657,0
37.6475,207.25,44.51,0.2475,1.0,0.39,0.0,0.39,0.0,-207.25,-39.5775,1.0,0.0,8.333333333,0.0,34.66666667,0.0,121.0,0.0,39.66666667,0.0,77.66666667,0.0,1.0,1.0,0.143333333,23.33333333,0.0,71.60666667,0.0,74.6,22.33333333,18.53,15.0,51.15333333,86.66666667,0.0,87.48333333,0.0,30.0,0.0,58.72333333,0.0,9.333333333,121.0,77.66666667,0.0,0.0,0,10,2,2,Y,CA,Y,1430,4114.0,586.44,500.56,4113.0,1429,62.57,514.13,178.63,276,127,51,416.0,162.0,60.0,C,MIDWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,S,A,2.0,M,3.0,2.0,H,A,0.0,N,U,U,U,U,U,Y,277.0,1093952,0.4330700017785242,0
49.2675,384.25,39.99,0.0,46.75,18.7,18.7,0.0,0.5775,25.75,-7.7575,4.0,0.0,1.666666667,0.0,29.66666667,0.0,147.6666667,0.0,40.0,0.0,112.3333333,0.0,0.0,0.0,0.0,19.33333333,1.0,174.17,0.0,74.98,11.0,9.383333333,0.0,0.0,101.3333333,0.0,168.9333333,0.0,46.0,0.0,80.21666667,0.0,5.666666667,147.6666667,112.3333333,0.0,3.333333333,1,13,1,1,U,BA,N,1382,3182.0,489.78,423.18,3096.0,1343,38.47,281.45,122.09,376,142,52,253.0,111.0,41.0,S,GREAT LAKES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,S,M,1.0,M,9.0,1.0,C,A,0.0,U,U,U,U,U,U,Y,367.0,1083943,0.559033260582512,1
24.99,0.5,24.99,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,1,1,U,A2,N,1017,2462.0,544.4,527.42,2365.0,969,27.76,124.47,51.0,1,0,25,68.0,24.0,30.0,C,CHICAGO AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,8.0,S,S,1.0,M,6.0,1.0,C,A,0.0,U,U,U,U,U,U,Y,624.0,1037335,0.7805412116129132,1
156.765,1180.75,89.1575,1.2375,225.0,70.4,70.025,0.375,6.62,-67.75,-52.005,3.333333333,0.0,3.333333333,0.0,52.66666667,0.0,249.6666667,0.333333333,149.6666667,0.0,191.3333333,0.333333333,2.0,12.0,10.93,57.0,0.0,436.1266667,1.616666667,438.2633333,41.0,58.00333333,6.666666667,12.72666667,276.0,0.333333333,731.5233333,1.616666667,64.0,0.0,142.8666667,0.0,6.666666667,250.0,191.6666667,0.0,5.0,0,8,1,1,U,CA,Y,2363,7285.0,999.26,919.28,7226.0,2344,131.33,1032.29,334.86,1203,382,174,1109.0,351.0,145.0,C,SOUTHWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,2.0,M,M,4.0,M,3.0,1.0,C,B,0.0,N,U,U,U,U,Y,Y,255.0,1070503,0.3380031877851105,0
50.69,450.0,50.0,0.495,0.5,0.195,0.0,0.195,0.0,121.0,2.07,6.666666667,0.0,0.0,0.0,42.66666667,0.0,176.3333333,0.0,58.0,0.0,127.3333333,0.0,2.0,5.333333333,4.176666667,35.33333333,0.0,236.1366667,0.0,69.12666667,14.0,16.13,0.0,0.0,136.0,0.0,232.04,0.0,38.0,0.0,73.22333333,0.0,6.666666667,176.3333333,127.3333333,0.0,0.0,1,24,1,1,Y,BA,N,3956,7351.0,1266.53,1210.08,7329.0,3947,52.61,318.65,171.61,410,196,50,346.0,176.0,51.0,U,NEW YORK CITY AREA,Y,N,79.98999023,2.0,2.0,WCMB,1.0,0.0,O,5.0,M,U,2.0,M,6.0,1.0,C,N,0.0,H,U,U,U,U,U,Y,499.0,1034849,0.46567371643715627,0
142.19,3335.5,141.4075,1.485,21.75,3.2625,3.2625,0.0,0.0,493.5,178.25,96.66666667,0.0,7.0,0.0,323.6666667,0.0,1069.333333,3.0,1173.0,0.0,690.6666667,3.0,5.0,9.333333333,6.876666667,744.6666667,1.333333333,645.8566667,2.163333333,1241.673333,91.66666667,137.6266667,55.66666667,63.28,464.0,1.0,573.1433333,0.786666667,1115.333333,2.0,1314.393333,1.376666667,103.6666667,1072.333333,693.6666667,0.0,140.3333333,0,11,1,1,U,ZA,N,14039,25966.0,1151.22,1046.24,25921.0,14009,104.62,2592.1,1400.9,3171,1701,83,2873.0,1516.0,118.0,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,299.9899902,6.0,5.0,WCMB,0.0,0.0,O,1.0,S,M,4.0,M,3.0,2.0,,A,0.0,U,U,U,U,U,Y,Y,7.0,1076638,0.3301002851807054,0
